t                     ,c1                             ,c2                  ,c3                   ,c4                      ,c5                   ,c6                                      ,c7                        ,c8                        ,c9                         ,c10                        ,c11                       ,c12                                ,c13                        ,c14                         ,c15                        ,c16                        ,c17                              ,c18                        ,c19                          ,c20                          ,c21                        ,c22                             ,c23                        ,c24                          ,c25                             ,c26
0.018333333251851196  ,0.000000000002477632235835247  ,0.2499196250763795  ,0.024924942780089766 ,0.00007419103570952783  ,0.024994845929245915 ,0.0000000000000000008318639454980103    ,0.000000829822073456277   ,0.000004956510015407857   ,0.00000021760350798522622  ,0.000000010208942118006071 ,0.0000008286718531157901  ,0.00000000000000011553751719008458 ,0.000000020044439448063252 ,0.0000000012232847842405153 ,0.000000040953744963659096 ,0.000000018821174847807876 ,0.000000000000020185219061246375 ,0.000000010633156705562198 ,0.000000009153056630423312   ,0.000000002968405050786427   ,0.000000012999407220179435 ,0.0000000000004012045318711053  ,0.00000001044005021273035  ,0.000000009009018768712462   ,0.000000000055457596346555295   ,0.0000000000016249422238658104    ,
0.019999999991722077  ,0.0000000000025679089593939444 ,0.24991911745553955 ,0.024924942433145053 ,0.00007411692285026529  ,0.024994377415106097 ,0.0000000000000000008170301398903797    ,0.0000009040123983017769  ,0.000005386236102846749   ,0.00000025637244945810083  ,0.000000010228028913081031 ,0.0000009027098731891241  ,0.00000000000000011520161755695951 ,0.00000002004853875466249  ,0.000000001223534975310892  ,0.0000000410322348734941   ,0.000000018825023967325826 ,0.000000000000020189347439837142 ,0.000000010726576168227033 ,0.000000009041264772428277   ,0.0000000027686311448226936  ,0.000000013053716221822487 ,0.00000000000040120453745570357 ,0.000000010481267509311975 ,0.000000008928581010813896   ,0.00000000005446867597311544    ,0.0000000000015960478601382726    ,
0.021666666648259624  ,0.0000000000026525962330469153 ,0.2499186066312846  ,0.024924942086200358 ,0.00007404288334278409  ,0.024993908900989705 ,0.0000000000000000008025221713257067    ,0.0000009781271969787154  ,0.0000058127437723056995  ,0.000000298349009160707    ,0.000000010247698841777179 ,0.0000009766676374440229  ,0.00000000000000011488143305678993 ,0.000000020052645848857073 ,0.000000001223785641653328  ,0.00000004110951003019054  ,0.000000018828880399161557 ,0.00000000000002019348366083363  ,0.000000010825064091122767 ,0.000000008924641411671089   ,0.0000000025895029325438284  ,0.000000013097805983390263 ,0.00000000000040120454304030175 ,0.000000010521752861960662 ,0.00000000884956693554809    ,0.000000000053501478069261684   ,0.0000000000015679174674785788    ,
0.023333333304797175  ,0.0000000000027318961260022366 ,0.24991809263512643 ,0.024924941739255663 ,0.00007396891712712641  ,0.024993440429238723 ,0.00000000000000000078836539406045135   ,0.0000010521665164979005  ,0.000006236057360651078   ,0.0000003435086027785035   ,0.000000010268201990278928 ,0.0000010505455812634018  ,0.00000000000000011457659040795188 ,0.000000020056760611689798 ,0.0000000012240367760118754 ,0.0000000411856152192252   ,0.000000018832744031676526 ,0.000000000000020197627604443495 ,0.000000010928381431658465 ,0.000000008803433401940096   ,0.0000000024278271668032326  ,0.000000013133254833440943 ,0.0000000000004012045486249001  ,0.000000010561523443252984 ,0.000000008771939073591732   ,0.000000000052557692918719356   ,0.0000000000015405243470105952    ,
0.024999999961334722  ,0.0000000000028059508404136628 ,0.2499175754899714  ,0.02492494140880564  ,0.00007389502414747094  ,0.02499297198451127  ,0.00000000000000000077456493096040875   ,0.0000011261304007710594  ,0.0000066562010430124255  ,0.00000039182674420967875  ,0.000000010289830835804101 ,0.000001124344126451084   ,0.00000000000000011428673379577104 ,0.000000020060882928346514 ,0.0000000012242883706189913 ,0.000000041260594088223714 ,0.000000018836614757826347 ,0.00000000000002020177914167756  ,0.000000011036283112985342 ,0.000000008677891926969432   ,0.000000002281051335955376   ,0.000000013161322374087885 ,0.0000000000004012045539439919  ,0.000000010600597119939846 ,0.00000000869566126282079    ,0.000000000051637662045856964   ,0.0000000000015138429574771005    ,
0.02666666661787227   ,0.000000000002874865272965306  ,0.249917055197059   ,0.024924941131249885 ,0.00007382120434829417  ,0.024992503539783818 ,0.0000000000000000007611166410383953    ,0.000001200018893635431   ,0.000007073198856401577   ,0.0000004432790412181635   ,0.000000010312922805190245 ,0.000001198063687179052   ,0.00000000000000011401152444214542 ,0.000000020065012688357284 ,0.0000000012245404170456554 ,0.00000004133448919972723  ,0.00000001884049247544559  ,0.000000000000020205938131773865 ,0.000000011148518833814308 ,0.000000008548271716774533   ,0.0000000021471111393796792  ,0.000000013183025603997502 ,0.0000000000004012045584116708  ,0.000000010638991751896454 ,0.000000008620698588082192   ,0.00000000005074110938485413    ,0.0000000000014878488540730457    ,
0.02833333327440982   ,0.0000000000029387211031693438 ,0.24991653181326193 ,0.02492494085369413  ,0.00007374745767370037  ,0.024992035095056365 ,0.0000000000000000007480122865892532    ,0.000001273832038551707   ,0.0000074870747040016555  ,0.0000004978411894007204   ,0.000000010337862747225854 ,0.0000012717046715081284  ,0.0000000000000001137506409254703  ,0.000000020069149785413617 ,0.0000000012247929112503687 ,0.00000004140734207901708  ,0.000000018844377082386674 ,0.000000000000020210104510539806 ,0.000000011264833868894264 ,0.000000008414830282419037   ,0.0000000020243195159943893  ,0.000000013199194301058656 ,0.00000000000040120456287934976 ,0.000000010676724874295128 ,0.000000008547017327904249   ,0.00000000004986748575536363    ,0.0000000000014625186324802017    ,
0.029999999930947367  ,0.0000000000029975859879525397 ,0.24991600533508895 ,0.024924940576138373 ,0.00007367378406768905  ,0.024991566650328912 ,0.0000000000000000007352419603044144    ,0.000001347569878483423   ,0.000007897852358695312   ,0.0000005554889663303983   ,0.000000010365085320716771 ,0.0000013452674823830531  ,0.00000000000000011350377853315494 ,0.00000002007329411725988  ,0.0000000012250458469929066 ,0.000000041479193261498945 ,0.000000018848268482638775 ,0.00000000000002021427817500176  ,0.000000011384969861773174 ,0.000000008277827166152035   ,0.0000000019112845838662788  ,0.000000013210511973827082 ,0.00000000000040120456734702884 ,0.000000010713813561090024 ,0.000000008474584903917727   ,0.00000000004901613067014627    ,0.0000000000014378298763745366    ,
0.03166666658748492   ,0.0000000000030515198422234588 ,0.24991547580649154 ,0.024924940298582617 ,0.00007360018347332818  ,0.02499109820560146  ,0.0000000000000000007227952186225634    ,0.0000014212324558611023  ,0.000008305555466399716   ,0.0000006161982258705217   ,0.000000010395077299322181 ,0.0000014187525182398151  ,0.00000000000000011327064972665802 ,0.000000020077445585878318 ,0.0000000012252992182793617 ,0.00000004155008234010843  ,0.000000018852166583980803 ,0.000000000000020218459026453858 ,0.000000011508665607088787 ,0.000000008137523209088055   ,0.000000001806848066238499   ,0.000000013217546587343014 ,0.00000000000040120457181470807 ,0.000000010750274373479579 ,0.000000008403369832825192   ,0.00000000004818634789178075    ,0.0000000000014137611073907972    ,
0.033333333327355795  ,0.000000000003100579253042365  ,0.24991494323214788 ,0.024924940021026847 ,0.00007352665582998304  ,0.024990629760850584 ,0.0000000000000000007106616040020727    ,0.0000014948198162634496  ,0.00000871020756945606    ,0.0000006799448959173064   ,0.000000010428379795931345 ,0.0000014921601769943416  ,0.0000000000000001130509845510037  ,0.00000002008160409707106  ,0.000000001225553019378374  ,0.00000004162004801676654  ,0.00000001885607129823114  ,0.00000000000002022264697003688  ,0.000000011635657826246814 ,0.000000007994179831174197   ,0.0000000017100384682504495  ,0.00000001322077392409934  ,0.00000000000040120457628238755 ,0.000000010786123349642686 ,0.0000000083333416773019     ,0.00000000004737744025082543    ,0.0000000000013902917377552956    ,
0.034999999983893346  ,0.000000000003144820633748121  ,0.24991440766089398 ,0.02492493974347109  ,0.0000734532010874525   ,0.024990161351087215 ,0.0000000000000000006988308824726499    ,0.0000015683319937251292  ,0.00000911183202916746    ,0.0000007467049601446106   ,0.000000010465590397247213 ,0.0000015654908414708974  ,0.00000000000000011284453129786544 ,0.00000002008576956007106  ,0.0000000012258072447369298 ,0.000000041689128137450225 ,0.000000018859982539952242 ,0.000000000000020226841914346404 ,0.000000011765681895665804 ,0.000000007848058368528644   ,0.0000000016200350635606997  ,0.000000013220595560558237 ,0.00000000000040120458075006693 ,0.000000010821376003607277 ,0.000000008264471016575143   ,0.00000000004658872548259452    ,0.0000000000013674020303795735    ,
0.036666666640430896  ,0.0000000000031843025351173413 ,0.2499138690768576  ,0.024924939465915334 ,0.00007337981918391805  ,0.0249896929757487   ,0.0000000000000000006872931398945347    ,0.0000016417690328424903  ,0.00000951045215088271    ,0.0000008164544719415146   ,0.000000010507365234900135 ,0.0000016387449013705195  ,0.00000000000000011265105725844236 ,0.00000002008994188832169  ,0.0000000012260618890773437 ,0.00000004175735976374387  ,0.00000001886390022794266  ,0.00000000000002023104377221818  ,0.00000001189847262103612  ,0.000000007699419361825954   ,0.000000001536139825331047   ,0.00000001321735285550205  ,0.0000000000004012045852177464  ,0.000000010856047349965774 ,0.000000008196729384185824   ,0.00000000004581954264443779    ,0.000000000001345073050797471     ,
0.03833333329696844   ,0.000000000003219087298869132  ,0.24991332753810294 ,0.024924939188359578 ,0.00007330651006090934  ,0.024989224600410188 ,0.0000000000000000006760388210200766    ,0.0000017151309740847188  ,0.000009906091104257405   ,0.0000008891695367809097   ,0.000000010554420960865225 ,0.0000017119227384134969  ,0.0000000000000001124703497951353  ,0.00000002009412099879333  ,0.0000000012263169473337721 ,0.000000041824779211400046 ,0.000000018867824284260268 ,0.000000000000020235252460039636 ,0.000000012033764928486348 ,0.000000007548521940553208   ,0.0000000014577554019684404  ,0.000000013211337943216068 ,0.00000000000040120458968542604 ,0.00000001089015191384485  ,0.000000008130089242831067   ,0.000000000045069254719845716   ,0.0000000000013232866323417716    ,
0.03999999995350599   ,0.000000000003249242254968677  ,0.24991278306330414 ,0.024924938910803822 ,0.00007323327365954089  ,0.024988756225071674 ,0.0000000000000000006650587362044359    ,0.0000017884178575082106  ,0.00001029877194709919    ,0.000000964826310452344    ,0.000000010607536652565636 ,0.0000017850247297525414  ,0.00000000000000011230221753701374 ,0.00000002009830681203321  ,0.000000001226572414664982  ,0.00000004189142210896481  ,0.000000018871754634418836 ,0.000000000000020239467897800247 ,0.000000012171294565653012 ,0.000000007395623197185768   ,0.0000000013843676183480204  ,0.000000013202802455760886 ,0.0000000000004012045941531057  ,0.000000010923703750889892 ,0.000000008064523943507776   ,0.00000000004433724906582941    ,0.0000000000013020253381441528    ,
0.04166666661004354   ,0.0000000000032748405552651134 ,0.24991223564571166 ,0.024924938633248066 ,0.00007316010992065825  ,0.02498828784973316  ,0.0000000000000000006543440554521641    ,0.0000018616297227895318  ,0.000010688517628316842   ,0.0000010434009943418356   ,0.000000010667555638930086 ,0.0000018580512476514824  ,0.00000000000000011214649179483827 ,0.000000020102499252321974 ,0.000000001226828286424954  ,0.000000041957323455874016 ,0.000000018875691206935536 ,0.00000000000002024369000924896  ,0.000000012310798773145865 ,0.000000007240977595081953   ,0.0000000013155314717206397  ,0.000000013191964502129317 ,0.0000000000004012045986207855  ,0.000000010956716465428882 ,0.000000008000007689982695   ,0.0000000000436229370160262     ,0.0000000000012812724263352277    ,
0.043333333266581085  ,0.000000000003295961725392486  ,0.24991168533378016 ,0.02492493835569231  ,0.00007308701878458184  ,0.024987819474394646 ,0.0000000000000000006438862967043192    ,0.0000019347666092573002  ,0.000011075350990628036   ,0.000001124869830866595    ,0.00000001073538724985312  ,0.000001931002659120868   ,0.00000000000000011200302817013534 ,0.00000002010669824696562  ,0.0000000012270845582115405 ,0.00000004202251768400393  ,0.000000018879633934079793 ,0.0000000000000202479187211815   ,0.000000012452016931114692 ,0.000000007084836403917471   ,0.000000001250859830309837   ,0.000000013179014297123645 ,0.0000000000004012046030884654  ,0.000000010989203228176639 ,0.000000007936515504951078   ,0.000000000042925753099840356   ,0.0000000000012610118169044984    ,
0.044999999923118636  ,0.000000000003312691995040498  ,0.2499111321473764  ,0.024924938078136553 ,0.00007301400019112068  ,0.024987351099056133 ,0.0000000000000000006336773118987862    ,0.000002007828555923312   ,0.000011459294773183803   ,0.0000012092090990605725   ,0.000000010812008489880766 ,0.000002003879325525905   ,0.00000000000000011187170834203165 ,0.000000020110903727195314 ,0.0000000012273412257932453 ,0.00000004208703872312813  ,0.000000018883582750746607 ,0.00000000000002025215396434623  ,0.000000012594691179524843 ,0.0000000069274471634287206  ,0.0000000011900142443062117  ,0.000000013164118734392053 ,0.0000000000004012046075561454  ,0.00000001102117679328455  ,0.000000007874023197795367   ,0.00000000004224515411313133    ,0.0000000000012412280605839834    ,
0.04666666666298951   ,0.0000000000033251244500543536 ,0.2499105761062992  ,0.024924937800580783 ,0.0000729410540764638   ,0.024986882753186303 ,0.0000000000000000006237092719469667    ,0.000002080815605159861   ,0.000011840371633209102   ,0.0000012963951147394761   ,0.000000010898465641498188 ,0.000002076681605817777   ,0.00000000000000011175244204871715 ,0.000000020115115627368153 ,0.0000000012275982851969588 ,0.00000004215092007391118  ,0.000000018887537595806398 ,0.000000000000020256395672639422 ,0.000000012738567018114683 ,0.00000000676905316815522    ,0.000000001132697419257421   ,0.000000013147425125800569 ,0.00000000000040120461202382567 ,0.000000011052649516238512 ,0.000000007812507330804403   ,0.00000000004158061811665961    ,0.0000000000012219063084887026    ,
0.048333333319527064  ,0.0000000000033333590374462435 ,0.24991001723071762 ,0.024924937523025027 ,0.00007286818038706742  ,0.02498641444723673  ,0.0000000000000000006139746543336177    ,0.0000021537277881343333  ,0.000012218604073120812   ,0.0000013864042088066525   ,0.00000001099587577182756  ,0.000002149409841563724   ,0.00000000000000011164516927880249 ,0.000000020119333884930895 ,0.0000000012278557325801113 ,0.00000004221419486981852  ,0.000000018891498410138144 ,0.000000000000020260643783068692 ,0.000000012883393841671927 ,0.0000000066098930212879306  ,0.0000000010786470267080335  ,0.000000013129064282878702 ,0.00000000000040120461649150586 ,0.000000011083633363198446 ,0.000000007751945202125609   ,0.000000000040931643609409444   ,0.0000000000012030322880652241    ,
0.049999999976064614  ,0.0000000000033375024591479488 ,0.2499094555410111  ,0.02492493724546927  ,0.00007279537905832317  ,0.024985946141287154 ,0.0000000000000000006044662262210071    ,0.0000022265651467331904  ,0.000012594014555629426   ,0.0000014792127494397288   ,0.000000011105428209432777 ,0.000002222064378378113   ,0.0000000000000001115498625865931  ,0.00000002012355844099943  ,0.0000000012281135643580893 ,0.00000004227689597612433  ,0.000000018895465138589626 ,0.000000000000020264898236336557 ,0.000000013028925517762373 ,0.000000006450200139058464   ,0.0000000010276305457523503  ,0.00000001310915305914236  ,0.00000000000040120462095918615 ,0.000000011114139935342279 ,0.000000007692314799364525   ,0.00000000004029774840219902    ,0.0000000000011845922709185667    ,
0.05166666663260216   ,0.000000000003337667963506508  ,0.2499088910578851  ,0.024924936967913515 ,0.00007272265002881705  ,0.02498547783533758  ,0.0000000000000000005951770331526986    ,0.000002299327718986774   ,0.000012966625430227769   ,0.0000015747971209604933   ,0.000000011228385905679958 ,0.0000022946455509579395  ,0.00000000000000011146652964736401 ,0.00000002012778923982674  ,0.0000000012283717771299755 ,0.00000004233905606265572  ,0.000000018899437728834906 ,0.00000000000002026915897630468  ,0.000000013174920862187369 ,0.0000000062902023643708565  ,0.0000000009794409875943137  ,0.000000013087796472325955 ,0.00000000000040120462542686654 ,0.000000011144180476769251 ,0.000000007633594785266954   ,0.00000000003967846886459966    ,0.0000000000011665730517294072    ,
0.05333333328913971   ,0.000000000003333975061806234  ,0.2499083238023487  ,0.02492493669035776  ,0.00007264999323726983  ,0.024985009529388005 ,0.0000000000000000005861003858900898    ,0.000002372015542745084   ,0.000013336458954763343   ,0.0000016731337244354241   ,0.000000011366086744681817 ,0.0000023671536863388677  ,0.0000000000000001113952159582445  ,0.000000020132026228962978 ,0.000000001228630367690039  ,0.000000042400707698591356 ,0.000000018903416131551235 ,0.000000000000020273425950155035 ,0.00000001332114411943261  ,0.000000006130121571084295   ,0.0000000009338932989660763  ,0.000000013065089474377771 ,0.00000000000040120462989454703 ,0.00000001117376588965845  ,0.000000007575764469162386   ,0.00000000003907335904737156    ,0.0000000000011489619236275015    ,
0.05499999994567726   ,0.0000000000033265491800968217 ,0.2499077537957197  ,0.024924936412802003 ,0.00007257740862148853  ,0.02498454122343843  ,0.0000000000000000005772298483924562    ,0.0000024446286557018203  ,0.00001370353729759107    ,0.0000017741989741288184   ,0.000000011519944777544841 ,0.000002439589103528785   ,0.00000000000000011133600771828396 ,0.000000020136269359116637 ,0.0000000012288893330409674 ,0.000000042461883450582564 ,0.000000018907400300622383 ,0.000000000000020277699108250066 ,0.000000013467365403798658 ,0.0000000059701733065454005  ,0.0000000008908213350314221  ,0.000000013041118437349816 ,0.00000000000040120463436222757 ,0.000000011202906747224025 ,0.000000007518803782656826   ,0.00000000003848198988113335    ,0.0000000000011317466557836826    ,
0.0566666666022148    ,0.0000000000033155212589718214 ,0.24990718105963045 ,0.024924936135246246 ,0.00007250489611946178  ,0.024984072917488855 ,0.0000000000000000005685592264139766    ,0.000002517167095416507   ,0.000014067882539656805   ,0.0000018779692940935712   ,0.000000011691451385521157 ,0.0000025119521131637294  ,0.00000000000000011128903487792755 ,0.000000020140518584521376 ,0.0000000012291486703756261 ,0.000000042522615987691175 ,0.000000018911390192858376 ,0.000000000000020281978404502288 ,0.000000013613361109925461 ,0.000000005810566464123767   ,0.0000000008500752979828681  ,0.00000001301596240470013  ,0.00000000000040120463882990826 ,0.000000011231613306085512 ,0.000000007462693256413475   ,0.00000000003790394841616397    ,0.0000000000011149154721680968    ,
0.058333333258752354  ,0.000000000003301027308105969  ,0.24990660561603292 ,0.024924935885433017 ,0.0000724324556687711   ,0.024983604637361437 ,0.0000000000000000005600825566891432    ,0.0000025896308993361888  ,0.000014429516676595986   ,0.00000198442111489861     ,0.000000011882176372587383 ,0.000002584243017190992   ,0.00000000000000011125447422991873 ,0.000000020144773862294952 ,0.0000000012294083758072446 ,0.000000042582938193612255 ,0.00000001891538576951158  ,0.000000000000020286263773148944 ,0.000000013758914289643949 ,0.000000005651502986009152   ,0.0000000008115195606843082  ,0.000000012989694148261541 ,0.00000000000040120464285103103 ,0.000000011259895518083405 ,0.0000000074074139979650995  ,0.00000000003733883710142986    ,0.0000000000010984570314068463    ,
0.05999999999862324   ,0.0000000000032832079352683448 ,0.24990602748717475 ,0.02492493567726619  ,0.00007236008720326915  ,0.02498313640077739  ,0.0000000000000000005517940962654764    ,0.000002662020108432257   ,0.000014788461639321946   ,0.0000020935308760167854   ,0.0000000120937689990336   ,0.0000026564621121876586  ,0.00000000000000011123255297059272 ,0.000000020149035153485426 ,0.0000000012296684462941972 ,0.00000004264288328951399  ,0.000000018919386994351382 ,0.00000000000002029055516363165  ,0.000000013903815004604712 ,0.00000000549317758785027    ,0.0000000007750308086935868  ,0.00000001296238106189182  ,0.0000000000004012046462017918  ,0.00000001128776304295074  ,0.000000007352947667802754   ,0.00000000003678627307343269    ,0.0000000000010823604068769822    ,
0.06166666665516078   ,0.0000000000032622078559424026 ,0.24990544669572207 ,0.024924935469099373 ,0.00007228779066722464  ,0.024982668164216754 ,0.0000000000000000005436883144205306    ,0.000002734334752745904   ,0.000015144739222678019   ,0.0000022052750008665374   ,0.000000012327958890887803 ,0.000002728609674660813   ,0.00000000000000011122355242326524 ,0.000000020153302421428172 ,0.0000000012299288815453112 ,0.000000042702484949874105 ,0.000000018923393831299144 ,0.000000000000020294852572917062 ,0.000000014047860610097814 ,0.0000000053357775524713865  ,0.0000000007404964588922535  ,0.000000012934085926362437 ,0.0000000000004012046495525525  ,0.00000001131522525354801  ,0.000000007299276469948172   ,0.000000000036245887617343026   ,0.0000000000010666150717777284    ,
0.06333333331169834   ,0.0000000000032381753553800267 ,0.24990486325439454 ,0.024924935260932556 ,0.00007221556599414631  ,0.02498219992765612  ,0.0000000000000000005357598809406295    ,0.0000028065748731217777  ,0.000015498371195365755   ,0.000002319629926668865    ,0.000000012586556986741962 ,0.000002800685982485109   ,0.0000000000000001112278112840106  ,0.00000002015757563376622  ,0.0000000012301896795793833 ,0.000000042761777456618595 ,0.000000018927406249872382 ,0.00000000000002029915596842108  ,0.000000014190856079052968 ,0.000000005179482473604823   ,0.0000000007078132848850622  ,0.00000001290486754625513  ,0.0000000000004012046529033133  ,0.000000011342291254538164 ,0.000000007246383116217476   ,0.00000000003571732538558266    ,0.0000000000010512108771081803    ,
